,tweet_text
8236,"['star', 'google', 'calendar', 'prepping', 'sxsw', 'give', 'headache', 'must', 'set', 'interactive', 'film', 'schedule', 'soon']"
8423,"['sxsw', 'apple', 'popup', 'store', 'austin', 'see', 'map', 'wait', 'ipad2', 'want', 'buy', 'one', 'mention', 'mention', 'mention']"
5027,"['mention', 'apple', 'pop', 'uitp', 'store', 'sxsw', 'go', 'impulse', 'control', 'i41h53', 'see', 'good', 'ooc']"
3904,"['make', 'sense', 'financially', 'would', 'mention', 'android', 'iphone', 'sxsw', 'side']"
2440,"['could', 'first', 'big', 'news', 'sxsw', 'link', 'google', 'build', 'new', 'social', 'framework']"
2716,"['anyone', 'see', 'pop', 'store', 'austin', 'like', 'cnn', 'restaurant', 'apple', 'plus', 'food', 'truck', 'sxsw', 'apple']"
2320,"['sxsw', 'macallan', 'formula', 'successful', 'day', 'sxsw', 'good', 'session', 'ipad', 'glass', 'macallan', 'single', 'malt', 'link']"
8403,"['mention', 'thanks', 'stop', 'ipad', 'case', 'zazzlesxsw', 'sxsw', 'link']"
8601,"['apple', 'set', 'temporary', 'store', 'ipad2', 'link', 'lil', 'jealous', 'sxsw', 'mention', 'mention', 'mention']"
5831,"['mention', 'google', 'launching', 'product', 'sxsw', 'link']"
7153,"['hooray', 'long', 'line', 'mention', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'amp', 'ipad', 'launch', 'link']"
4595,"['mention', 'nfc', 'chip', 'one', 'big', 'technology', 'enablers', '2011', 'nexus', 'already', 'iphone', 'probably', 'sxsw']"
478,"['even', 'begin', 'apple', 'winsåêsxsw', 'link', 'apple', 'sxsw']"
1330,"['new', 'app', 'resourceful', 'way', 'get', 'connect', 'link', 'hashable', 'sxsw', 'iphone', 'droid']"
8764,"['ipad', 'giveaway', 'full', 'force', 'person', 'friends', 'city', 'end', 'sxsw', 'win', 'hint', 'strong', 'email', 'list', 'work', 'well', 'sxswi']"
1778,"['ipad', 'go', 'sale', 'next', 'friday', 'austin', 'apple', 'store', 'go', 'busy', 'sxsw']"
6535,"['mention', 'mention', 'google', 'earth', 'headline', 'cleantech', 'panel', 'sxsw', 'tues', 'mention', '30pm', 'follow', 'saveustechies', 'link']"
752,"['google', 'launch', 'social', 'network', 'circle', 'sxsw', 'link', 'excite']"
4743,"['sxsw', 'mint', 'talk', 'mobile', 'app', 'development', 'challenge', 'tease', 'new', 'ipad', 'app', 'link']"
8846,"['sxsw', 'mention', 'say', 'mention', 'play', 'nfc', 'next', 'gen', 'device', 'nexus', 'iphone', 'next']"
8130,"['sxsw', 'celebrate', 'beauty', 'web', 'ie9', 'launch', 'give', 'away', 'free', 'ipad2', 'one', 'lucky', 'link']"
6876,"['mention', 'gear', 'sxsw', 'interactive', 'trade', 'show', 'across', 'google', 'link']"
5992,"['mention', 'google', 'realtime', 'sxsw', 'link', 'via', 'mention']"
469,"['even', 'begin', 'apple', 'win', 'sxsw', 'link', 'mention', 'mention']"
1546,"['mention', 'mention', 'mention', 'among', 'company', 'try', 'make', 'impression', 'sxsw', 'interactive', 'link', 'sxswi']"
6570,"['mention', 'mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad2', 'launch', 'link']"
7178,"['sad', 'mention', 'head', 'link', '1pm', 'cst', 'today', 'win', 'vip', 'access', 'acoustic', 'solo', 'set', 'sxsw']"
1026,"['mention', 'problem', 'google', 'live', 'story', 'process', 'create', 'content', 'change', 'interface', 'hacknews', 'sxsw']"
4191,"['google', 'launch', 'facebook', 'competitor', 'circle', 'mention', 'sxsw', 'today', 'think', 'creeper', 'half', 'friends', 'world', 'disappoint']"
6389,"['mention', 'novelty', 'ipad', 'news', 'apps', 'fade', 'fast', 'among', 'sxsw', 'delegate', 'mention', 'link']"
774,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
2076,"['another', 'hard', 'call', 'morning', 'design', 'ipad', 'reading', 'write', 'genetic', 'code', 'go', 'latter', 'sxsw']"
2993,"['ever', 'wonder', 'google', 'map', 'capture', 'street', 'view', 'sxsw', 'link']"
6427,"['mention', '100', 'line', 'apple', 'pop', 'store', 'everyone', 'wait', 'ipads', 'first', 'guy', 'arrive', '30am', 'degree', 'badge', 'everywhere', 'sxsw']"
642,"['honestly', 'think', 'everyone', 'sxsw', 'own', 'mention', 'laptop', 'truestory']"
3096,"['android', 'developer', 'friends', 'let', 'hang', '30p', 'saturday', 'sxsw', 'link', 'fellow', 'andro', 'nerd']"
7622,"['temperature', 'go', 'mention', 'mention', 'mention', 'amp', 'mention', 'fun', 'google', 'pic', 'sxsw', 'link']"
1109,"['mention', 'stop', 'let', 'make', 'custom', 'iphone', 'case', 'zazzlesxsw', 'sxsw', 'sxswi', 'link', 'link']"
7218,"['promote', 'film', 'band', 'app', 'mention', 'iphone', 'game', 'link', 'shout', 'sxswi', 'sxsw', 'ncbshow']"
1421,"['startup', 'free', 'premium', 'service', '1st', 'job', 'post', 'answer', 'min', 'survey', 'link', 'sxsw', 'sxswi', 'startup', 'launch']"
4852,"['head', 'ipad', 'design', 'headache', 'hilton', 'salon', 'sxsw']"
4274,"['google', 'marissa', 'mayer', 'location', 'base', 'fast', 'fun', 'future', 'link', 'sxsw', 'sxswi']"
4082,"['double', 'buzz', 'issue', 'iphone', 'io', 'get', 'annoy', 'news', 'iphone', 'may', 'fly', 'across', 'room', 'gr2l2', 'sxsw']"
6557,"['mention', 'mention', 'head', 'austin', 'sxsw', 'austin', 'guide', 'iphone', 'free', 'limited', 'time', 'link', 'travel']"
1681,"['mention', 'discovr', 'available', 'iphone', 'kill', 'sxsw', 'get', 'link']"
5928,"['mention', 'google', 'cutts', 'say', 'reputation', 'topicality', 'key', 'matter', 'site', 'ranking', 'qagb', 'sxsw']"
634,"['mention', 'iphone', 'hr', 'tweet', 'rise_austin', 'dead', 'need', 'upgrade', 'plugin', 'station', 'sxsw']"
5665,"['mention', 'design', 'ipad', 'catch', 'mention', 'matt', 'carlson', 'amp', 'mention', 'matthew', 'davis', 'sxsw', 'mon', 'hilton', 'link']"
6688,"['mention', 'stop', 'let', 'make', 'custom', 'iphone', 'case', 'zazzlesxsw', 'sxsw', 'sxswi', 'link', 'link']"
5551,"['mention', 'behaviour', 'diff', 'lot', 'phone', 'call', 'use', 'ipad', 'laptop', 'notsomuch', 'mobile', 'internet', 'sxsw']"
7037,"['google', 'circle', 'link', 'google', 'sxsw']"
5122,"['mention', 'mention', 'enchantment', 'get', 'trustworthiness', 'zappos', 'likeability', 'virgin', 'product', 'apple', 'mention', 'sxsw']"
6157,"['mention', 'ipad', 'hipster', 'austincrowd', 'sxsw', 'link']"
7285,"['google', 'show', 'google', 'place', 'hotpot', 'allow', 'post', 'review', 'place', 'go', 'search', 'result', 'map', 'friend', 'see', 'others', 'sxsw']"
5567,"['mention', 'best', 'thing', 'heard', 'weekend', 'sxsw', 'quot', 'give', 'ipad', 'money', 'japan', 'relief', 'need', 'ipad', 'quot', 'mention']"
3207,"['frontend', 'dev', 'talk', 'sxsw', 'way', 'turn', 'head', 'far', 'could', 'see', 'single', 'non', 'apple', 'device', 'cor']"
8453,"['go', 'urinal', 'hold', 'ipad', 'tweet', 'tough', 'sxsw']"
1173,"['one', 'sxsw', 'blackberry', 'dell', 'amp', 'ipad', 'feeling', 'like', 'dork', 'mention', 'geek', 'conference', 'make', 'sense']"
3019,"['matter', 'link', 'title', 'touchingstories', 'ipad', 'tablet', 'sxsw']"
8444,"['watch', 'man', 'game', 'radisson', 'wait', 'next', 'talk', 'ipad', 'android', 'sxsw']"
7213,"['apple', 'announces', 'pop', 'store', 'sxsw', 'see', 'take', 'future', 'pop', 'store', 'link']"
6292,"['mention', 'marissa', 'mayer', 'google', 'connect', 'digital', 'amp', 'physical', 'world', 'mobile', 'link', 'sxsw']"
3366,"['security', 'guard', 'enjoy', 'ipad2', 'apple', 'store', 'austin', 'sxsw', 'ipad2', 'link']"
3317,"['mention', 'android', 'program', 'link', 'mention', 'mention', 'speak', 'sxsw', 'ctia', 'want', 'learn']"
2535,"['spread', 'disease', 'link', 'cod', 'valid', '59p', 'infektd', 'sxsw', 'necro']"
6400,"['mention', 'vimeo', 'iphone', 'app', 'submit', 'store', 'smart', 'upload', 'continue', 'leave', 'service', 'drop', 'sxsw', 'video']"
5614,"['mention', 'check', 'new', 'android', 'app', 'bizzy', 'use', 'check', 'sxsw', 'link']"
8327,"['sxsw', 'sxsw', 'app', 'android', 'faulty']"
2604,"['add', 'google', 'alert', 'project', 'amazing', 'thing', 'happen', 'sxsw']"
3786,"['mention', 'mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'include', 'uberguide', 'sxsw', 'link']"
816,"['google', 'launch', 'new', 'social', 'network', 'sxsw', 'cnet', 'news', 'link', 'sxsw']"
8000,"['great', 'museum', 'naive', 'presentation', 'google', 'art', 'project', 'funny', 'cool', 'sxsw']"
2860,"['google', 'see', 'search', 'engine', 'organizer', 'information', 'give', 'path', 'innovate', 'new', 'product', 'savebrands', 'sxsw']"
3419,"['mention', 'face', 'ipad', 'background', 'image', 'sxsw', 'link']"
5261,"['mention', 'sxsw', 'mention', 'interactive', 'session', 'mom', 'ipad', 'design', 'boomer']"
2914,"['google', 'deny', 'rumor', 'launch', 'circle', 'sxsw', 'link']"
3195,"['friend', 'austin', 'mention', 'sxsw', 'buffalo', 'new', 'ipad']"
180,"['spent', '000', 'come', 'sxsw', 'already', 'use', 'ipad', 'wait', 'couple', 'city', 'block', 'ipad2', 'sxsw', 'link']"
8404,"['mention', 'thanks', 'apple', 'store', 'sxsw', 'retweet']"
4054,"['sxsw', 'html5', 'apple', 'microsoft', 'likely', 'javascript', 'integration', 'mention', 'browser', 'compete', 'collaborate', 'system', 'amoral']"
6267,"['mention', 'long', 'line', 'sxsw', 'apple', 'store', 'course', 'link']"
6367,"['mention', 'news', 'ipad', 'go', 'enterprise', 'mention', 'say', 'first', 'look', 'new', 'ûïview', 'app', 'link', 'tip', 'mention', 'sxsw']"
1158,"['mention', 'ipad', 'set', 'mention', 'sxsw']"
6612,"['mention', 'mention', 'ipad', 'take', 'sxsw', 'video', 'link']"
1533,"['get', 'load', 'hoot', 'hootsuite', 'mobile', 'sxsw', 'update', 'iphone', 'blackberry', 'amp', 'android', 'link']"
8275,"['secret', 'search', 'sauce', 'google', 'bing', 'spill', 'bean', 'google', 'bing', 'sxsw', 'link']"
1536,"['mention', 'mention', 'mention', 'sxsw', 'try', 'new', 'ipad', 'app', 'beautiful', 'thanks', 'tvontheradio', 'tix', 'yall', 'rock']"
6205,"['mention', 'finish', 'take', 'photo', 'google', 'photobooth', 'know', 'heart', 'sxsw', 'mention', 'maggie', 'mae', '101', 'others', 'link']"
8031,"['today', 'big', 'stomach', 'flu', 'hardly', 'handle', 'mention', 'live', 'link', 'sxsw', 'link']"
4473,"['get', 'ipad', 'sxsw', 'yes', 'depress']"
8700,"['interrupt', 'regularly', 'schedule', 'sxsw', 'geek', 'program', 'big', 'news', 'link', 'mention', 'google', 'circle']"
6549,"['mention', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw', 'sxswi']"
7088,"['apple', 'open', 'pop', 'store', 'austin', 'sxsw', 'mention', 'link']"
1481,"['finally', 'yeaayyy', 'mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'include', 'uberguide', 'sxsw', 'sponsor', 'mashable']"
3848,"['hop', 'quot', 'photobooth', 'quot', 'make', 'google', 'gsdm', 'industry', 'party', 'mention', 'monday', 'night', 'sxsw']"
8891,"['mention', 'chance', 'booth', 'sell', 'new', 'ipad', 'sxsw']"
9032,"['mention', 'yeah', 'mention', 'google', 'nothing', 'sxsw']"
2755,"['spoke', 'google', 'use', 'semantic', 'tech', 'make', 'search', 'user', 'review', 'well', 'sxsw', 'cmswire', 'web30']"
1953,"['sxsw', 'health2dev', 'zeiger', 'quot', 'health', 'move', 'much', 'slow', 'could', 'quot', 'google']"
8138,"['happy', 'sxsw', 'make', 'austin', 'download', 'free', 'feature', 'artist', 'sxsw', 'playlist', 'mention', 'link']"
7110,"['people', 'sxswi', 'insist', 'share', 'footage', 'japanese', 'tragedy', 'think', 'people', 'sxsw', 'know', 'google']"
1164,"['walk', 'mobile', 'apple', 'store', 'austin', 'line', 'insane', 'sxsw']"
6798,"['mention', 'tim', 'reilly', 'web', 'definition', 'company', 'survive', 'built', 'value', 'consumer', 'generate', 'data', 'ebay', 'amazon', 'google', 'sxsw']"
5049,"['mention', 'mention', 'imagine', 'future', 'google', 'asks', 'quot', 'want', 'know', 'quot', 'search', 'sxsw', 'smscifi']"
2450,"['quot', 'ipad', 'design', 'headaches', 'tablet', 'call', 'morning', 'quot', 'sxsw', 'pack']"
8692,"['ipad', 'pop', 'long', 'line', 'sxswi', 'amp', 'kanye', 'vevo', 'show', 'mention', 'sxsw', 'link', 'link']"
4293,"['hey', 'pick', 'one', 'mention', 'omg', 'still', 'line', 'new', 'ipad', 'dieing', 'hunger', 'sxsw', 'else', 'line']"
6001,"['mention', 'hey', 'sxsw', 'mover', 'shaker', 'mention', 'publish', 'quot', 'poke', 'box', 'quot', 'ebook', 'next', 'week', 'get', 'involve', 'link']"
1599,"['hijack', 'mention', 'iphone', 'since', 'mine', 'doa', 'muahahahahhaahahaa', 'sxsw', 'partay', 'time', 'thx', 'mention', 'dinner']"
6928,"['mention', 'smartphone', 'rule', 'sxsw', 'definitely', 'iphone', 'apple', 'smartphone', 'eyeball', 'ip4']"
301,"['temporary', 'apple', 'store', 'block', 'office', 'wait', 'see', 'line', 'tomorrow', 'photo', 'come', 'sxsw', 'ipad2']"
8134,"['sxsw', 'day', 'would', 'spend', 'entire', 'day', 'night', 'line', 'apple', 'store']"
4904,"['google', 'product', 'showcases', 'never', 'feel', 'cool', 'price', 'tag', 'brand', 'equity', 'wow', 'factor', 'attach', 'sxsw', 'marissa', 'mayer']"
2153,"['blackout', 'hotel', 'true', 'sxsw', 'form', 'shower', 'light', 'ipad']"
6895,"['mention', 'give', 'away', 'shiny', 'ipad', 'sxsw', 'quotables', 'simply', 'sign', 'enter', 'automatically', 'link', 'ipad2', 'sxsw']"
5687,"['mention', 'download', 'mention', 'new', 'austin', 'iphone', 'app', 'free', 'sxsw', 'link', 'thanks', 'tip', 'mention', 'sxsw']"
1360,"['awesome', 'google', 'map', 'sxsw', 'great', 'job', 'google']"
4206,"['feel', 'silly', 'cannot', 'figure', 'update', 'sxsw', 'mobile', 'app', 'android', 'seem', 'quot', 'option', 'quot', 'bottom', 'leave', 'button']"
8056,"['come', 'see', 'something', 'new', 'google', 'sketchup', 'pro', 'sxsw', 'link', 'via', 'mention', 'google', 'sketchup', 'blog']"
6576,"['mention', 'mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']"
487,"['hey', 'sxsw', 'exhibitor', 'capture', 'booth', 'experience', 'retrollect', 'disc', 'popular', 'disc', 'win', 'ipad', 'link']"
6897,"['mention', 'launching', 'product', 'sxsw', 'join', 'h4ckers', 'amp', '80', 'dance', 'today', 'link']"
2863,"['tweet', 'friends', 'board', 'plane', 'around', 'world', 'head', 'sxsw', 'great', 'festival', 'bring', 'ipad']"
1153,"['check', 'free', 'mention', 'sampler', 'itunes', 'link', 'sxsw']"
4416,"['fun', 'create', 'dynamic', 'google', 'doc', 'mention', 'opposite', 'side', 'killcommunity', 'room', 'sxsw']"
4304,"['yawn', 'mention', 'apple', 'set', 'open', 'pop', 'shop', 'sxsw', 'interactive', 'conference', 'link', 'apple', 'ipad2']"
6445,"['mention', 'pic', 'ipad', 'win', 'performance', 'link', 'sxsw', 'accordion', 'toodamnlucky']"
8821,"['photo', 'ûªm', 'spend', 'sit', 'night', 'sxsw', 'chat', 'husband', 'skype', 'iphone', 'coffee', 'link']"
6837,"['mention', 'interest', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw']"
4830,"['google', 'announce', 'google', 'circle', 'social', 'network', 'sxsw', 'link', 'seo', 'sem', 'googlecircles', 'topnews']"
666,"['austin', 'weekend', 'mention', 'sxsw', 'support', 'smarty', 'ear', 'launch', 'new', 'ipad', 'apps', 'speech', 'therapy', 'link', 'sxswh', 'sxsh']"
7376,"['verizon', 'iphones', 'fell', 'back', 'hour', 'instead', 'spring', 'ahead', 'link', 'sxsw', 'tech']"
5975,"['mention', 'head', 'austin', 'sxsw', 'austin', 'guide', 'iphone', 'free', 'limited', 'time', 'link', 'travel']"
643,"['nerd', 'totally', 'bateman', 'want', 'sign', 'ipad', 'sxsw']"
177,"['win', 'picture', 'android', 'google', 'sxsw', 'link']"
9010,"['apparently', 'sxsw', 'apple', 'store', 'line', 'minute', 'moment']"
6159,"['mention', 'ipad', 'tablet', 'etc', 'aid', 'great', 'adoption', 'mobile', 'device', 'screen', 'size', 'large', 'mobilefarm', 'sxsw']"
787,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'link', 'sxsw', 'mention']"
8749,"['hey', 'usguys', 'sxsw', 'let', 'know', 'think', 'new', 'google', 'circle', 'social', 'medium', 'platform', 'usxsw']"
5827,"['mention', 'google', 'announce', 'social', 'network', 'quot', 'circle', 'quot', 'via', 'sxsw', 'tweet', 'interest', 'myopia', 'cause', 'buzz', 'joke']"
3036,"['mistake', 'make', 'build', 'netflix', 'iphone', 'sxsw', 'link', 'sxsw', 'netflixiphone']"
92,"['mention', 'sxsw', 'provide', 'iphone', 'charger', 'change', 'mind', 'go', 'next', 'year']"
4722,"['know', 'would', 'original', 'content', 'anything', 'today', 'world', 'ipad', 'well', 'barry', 'diller', 'sxsw']"
4699,"['even', 'word', 'much', 'wireless', 'sxsw', 'suck', 'thank', 'goodness', 'iphone']"
7320,"['apple', 'pop', 'store', 'selling', 'ipad2', 'sxsw', 'link', 'via', 'mention', 'tech', 'retail']"
1972,"['awesome', 'ipad', 'mention', 'sxswbuffalo', 'lounge', 'sxsw', 'experience', 'complete']"
531,"['quot', 'future', 'touch', 'user', 'interface', 'design', 'quot', 'wonder', 'presentation', 'microsoft', 'employee', 'mention', 'ipad', 'sxsw']"
997,"['hey', 'sxsw', 'people', 'survival', 'tip', 'great', 'vegitarian', 'vegan', 'right', 'think', 'action', 'natural', 'link', 'sxswsurvival']"
4356,"['new', 'moose', 'tracker', 'google', 'discuss', 'importance', 'location', 'mobile', 'link', 'sxsw']"
3996,"['feel', 'like', 'badass', 'mention', 'give', 'free', 'drink', 'sxsw']"
2953,"['mention', 'iphone', 'app', 'sync', 'functionality', 'work', 'yet', 'sxsw']"
1428,"['austin', 'surprising', 'popular', 'accessory', 'seem', 'ipad', 'closely', 'follow', 'bbq', 'pork', 'waffle', 'cone', 'sxsw']"
8626,"['watch', 'twit', 'live', 'sxsw', 'want', 'next', 'year', 'also', 'want', 'ipad', 'content', 'wait', 'awhile', 'always', 'buy', 'technology', 'late', 'anyway']"
6742,"['mention', 'ipad', 'march', '2011', '59pm', 'pst', 'sxsw']"
3455,"['mention', 'head', 'austin', 'sxsw', 'mention', 'austin', 'guide', 'iphone', 'free', 'limited', 'time', 'link', 'travel']"
7434,"['google', 'possible', 'release', 'new', 'social', 'network', 'circle', 'look', 'endorsed', 'aclu', 'link', 'sxsw', '22sxsw']"
3069,"['i21', 'rest', 'wicked', 'link', 'code', 'valid', '59p', 'infektd', 'sxsw', 'zomb']"
8686,"['prepping', 'sxsw', 'aka', 'quot', 'nerd', 'go', 'wild', 'quot', 'list', 'party', 'thanks', 'mention', 'link']"
2836,"['pick', 'mention', 'book', 'killer', 'photoes', 'iphone', 'sxsw', 'sxswchi', 'link']"
4478,"['wait', 'fiona', 'apple', 'town', 'somebody', 'kidnap', 'put', 'record', 'studio', 'record', 'new', 'album', 'sxsw']"
3716,"['good', 'morning', 'sxsw', 'stand', 'line', 'ipad', 'today', 'still', 'ipad', 'sale', '64gb', 'wifi', '450']"
8345,"['mention', 'talk', 'sxsw', 'google', 'location', 'fast', 'fun', 'amp', 'future']"
4504,"['surround', 'lot', 'ipad', 'box', 'sxsw']"
2393,"['sxsw', 'conf', 'every', '200', 'people', 'mac', 'ipad', 'include', 'happen', 'become', 'obsolete']"
8207,"['get', 'view', 'master', 'last', 'night', 'wait', 'see', 'discs', 'popular', 'win', 'ipad', 'sxsw']"
6138,"['mention', 'interest', 'google', 'launch', 'circle', 'later', 'today', 'context', 'add', 'search', 'sxsw', 'link']"
695,"['turn', 'ipad', 'physical', 'messaging', 'platform', 'holler', 'gram', 'cheeky', 'app', 'build', 'sxsw', 'link']"
4672,"['listen', 'get', 'talib', 'kweli', 'via', 'discovr', 'app', 'iphone', 'plane', 'sxsw', 'love', 'gogo', 'link']"
1739,"['today', 'sxsw', 'bulletproof', 'strategy', 'game', 'amp', 'design', 'pattern', 'google', 'anatomy', 'design', 'decision']"
168,"['monday', 'sxsw', 'barry', 'diller', 'new', 'york', 'time', 'congress', 'lunch', 'hotel', 'party', 'google', 'party', 'six', 'dirty', 'martini', 'monday']"
4047,"['quot', 'take', 'time', 'others', 'catch', 'ipad', 'quot', 'mention', 'tapworthy', 'sxsw']"
7341,"['friday', 'ipad', 'order', 'midway', 'toured', 'shape', 'great', 'day', 'almost', 'forget', 'go', 'sxsw', 'toocoolforsxswanyway']"
4029,"['apple', 'open', 'temporary', 'apple', 'store', '6th', 'congress', 'tomorrow', 'march', 'ipad', 'sale', 'miss', 'sxsw', 'sxsw']"
8529,"['mobile', 'activation', 'mention', '200', 'month', 'android', 'take', 'huge', 'market', 'share', 'sxswmobileapps', 'sxsw', 'accesssxsw']"
7318,"['apple', 'pop', 'store', 'making', 'appearance', 'austin', 'sxsw', 'link']"
3942,"['creative', 'process', 'illustrate', 'check', 'book', 'link', 'sxsw']"
